"sequence","module","level","type","identifier","name","datatype","multiplicity","association_role","definition","label_local","definition_local","source_bsm_id","semantic_path","associated_module","class_term","local_name","xpath"
"243","cor","6","A","","Purpose","String","0..1","","Address Purpose","住所目的","住所の目的。","CO08-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_Purpose","cor","Identifier_ Address","purpose","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:purpose"
"244","cor","6","A","","Location ID","String","0..1","","A code used to identify the location and to associate it with contacts and transactions","所在地識別子","所在地を識別したり、窓口や取引と関係付けるコード。","CO08-03","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_LocationID","cor","Identifier_ Address","locationId","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:locationId"
"245","cor","6","A","","Building Number","String","0..1","","Building Number","住所建物番号","建物番号。","CO08-04","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_BuildingNumber","cor","Identifier_ Address","buildingNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:buildingNumber"
"246","cor","6","A","","Street","String","0..1","","Street address","住所通り","住所の通り。","CO08-05","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_Street","cor","Identifier_ Address","street","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:street"
"247","cor","6","A","","Address Detail","String","0..1","","Address Detail","住所詳細","住所詳細。","CO08-06","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_AddressDetail","cor","Identifier_ Address","addressDetail","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:addressDetail"
"248","cor","6","A","","City","String","0..1","","City","住所都市","住所の都市。","CO08-07","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_City","cor","Identifier_ Address","city","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:city"
"249","cor","6","A","","State or Province","String","0..1","","State, province or region","住所州","住所の州や地方。","CO08-08","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_StateorProvince","cor","Identifier_ Address","stateOrProvince","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:stateOrProvince"
"250","cor","6","A","","Country","String","0..1","","Country","住所国","住所の国。","CO08-09","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_Country","cor","Identifier_ Address","country","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:country"
"251","cor","6","A","","Zip or Postal Code","String","0..1","","Zip or other postal code","住所郵便番号","住所の郵便番号。","CO08-10","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierAddress.cor_ZiporPostalCode","cor","Identifier_ Address","zipOrPostalCode","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:zipOrPostalCode"
"252","cor","5","C","","Identifier_ Contact","","0..*","","Identifier Contact Information Class","【CVE担当者情報】","CVE識別子の担当者情報の構造体。","CO13-14","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact","cor","Identifier_ Contact","identifierContact","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact"
"253","cor","6","A","","Contact Prefix","String","0..1","","Prefix (e.g. Dr., Mr., Mrs.)","敬称","敬称(Dr.、Mr.、Mrs.など)","CO11-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactPrefix","cor","Identifier_ Contact","contactPrefix","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactPrefix"
"254","cor","6","A","","Contact Last Name","String","0..1","","Last or family name","姓","姓","CO11-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactLastName","cor","Identifier_ Contact","contactLastName","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactLastName"
"255","cor","6","A","","Contact First Name","String","0..1","","First or given name","名","名、クリスチャンネーム","CO11-03","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactFirstName","cor","Identifier_ Contact","contactFirstName","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactFirstName"
"256","cor","6","A","","Contact Suffix","String","0..1","","Suffix (e.g. MD, CPA, Jr.)","付加名称","付加名称(MD、CPA、Jr.など)","CO11-04","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactSuffix","cor","Identifier_ Contact","contactSuffix","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactSuffix"
"257","cor","6","A","","Contact Attention Line","String","0..1","","Attention Line","アテンションライン","アテンションライン","CO11-05","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactAttentionLine","cor","Identifier_ Contact","contactAttentionLine","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactAttentionLine"
"258","cor","6","A","","Contact Position Role","String","0..1","","Position or role","地位/役職","地位や役職。","CO11-06","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactPositionRole","cor","Identifier_ Contact","contactPositionRole","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactPositionRole"
"259","cor","6","A","","Contact Contact Type","String","0..1","","Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant","担当者役割","担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計事務所。","CO11-07","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactContactType","cor","Identifier_ Contact","contactContactType","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactContactType"
"260","cor","6","A","","Contact Location ID cross reference","String","0..1","","This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier","所在地相互参照情報","担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。","CO11-08","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactLocationIDcrossreference","cor","Identifier_ Contact","contactLocationIdCrossReference","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactLocationIdCrossReference"
"261","cor","6","A","","Contact Active","Boolean","0..1","","Boolean to indicate whether the contact is active (=""true"") or inactive (=""false"")","担当者有効性","担当者が有効か無効かを示すブール値。","CO11-09","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactActive","cor","Identifier_ Contact","contactActive","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-cor:contactActive"
"262","bus","6","C","","Contact_ Phone","","0..*","","Contact Phone Number","【担当者電話番号】","担当者の電話番号。","CO11-10","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactPhone","bus","Contact_ Phone","contactPhone","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactPhone"
"263","bus","7","A","PK","Phone Number","String","0..1","","Phone number referred to in Phone Number Description'\.","電話番号","電話番号用途で示される電話番号。","BU03-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactPhone.bus_PhoneNumber","bus","Contact_ Phone","phoneNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactPhone/gl-bus:phoneNumber"
"264","bus","7","A","","Phone Number Description","String","0..1","","Entity Phone Number Description such as Main, Investor relations. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.","電話番号用途","代表、IR用などの、電話番号の用途。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)","BU03-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactPhone.bus_PhoneNumberDescription","bus","Contact_ Phone","identifierContactPhoneNumberDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactPhone/gl-bus:identifierContactPhoneNumberDescription"
"265","bus","6","C","","Contact_ Fax","","0..*","","Contact Fax Number Class","【担当者FAX番号】","担当者のFAX番号の構造体。","CO11-11","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactFax","bus","Contact_ Fax","contactFax","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactFax"
"266","bus","7","A","PK","Fax Number","String","0..1","","Fax Number","FAX番号","FAX番号。","BU08-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactFax.bus_FaxNumber","bus","Contact_ Fax","faxNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactFax/gl-bus:faxNumber"
"267","bus","7","A","","Fax Number Usage","String","0..1","","Fax number usage (e.g. orders, head office, IR)","FAX番号用途","FAX番号の用途。(注文、本社、IRなど)","BU08-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactFax.bus_FaxNumberUsage","bus","Contact_ Fax","faxNumberUsage","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactFax/gl-bus:faxNumberUsage"
"268","bus","6","C","","Contact_ Email","","0..*","","Contact E-mail address class","【担当者Eメールアドレス】","担当者のEメールアドレスの構造体。","CO11-12","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactEmail","bus","Contact_ Email","contactEmail","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactEmail"
"269","bus","7","A","PK","Email Address","String","0..1","","Email Address","Eメールアドレス","Eメールアドレス。","BU13-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactEmail.bus_EmailAddress","bus","Contact_ Email","emailAddress","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactEmail/gl-bus:emailAddress"
"270","bus","7","A","","Email Address Usage","String","0..1","","Email address usage (e.g. orders, head office, IR)","Eメールアドレス用途","Eメールアドレスの用途。(注文、本社、IRなど)","BU13-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailIdentifierReference.cor_IdentifierContact.cor_ContactEmail.bus_EmailAddressUsage","bus","Contact_ Email","emailAddressUsage","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactEmail/gl-bus:emailAddressUsage"
"271","cor","4","C","","Detail_ XBRL","","0..*","","This will roll up to XBRL reporting information - this is a parent - repeatable so that the same item can be reported through many taxonomies. Care should be taken to consider what happens if people post to the same account but different XBRL elements.","【XBRL情報】","XBRLレポート情報へのロールアップ情報。親タグであり、同じ項目が複数のタクソノミを通じて報告されうるように繰り返し可能。同一の勘定科目を異なるXBRL要素に転記した場合にどうなるか、注意深く考慮すべきである。","CO21-22","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailXBRL","cor","Detail_ XBRL","detailXbrl","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailXbrl"
