sequence,module,level,type,identifier,name,datatype,multiplicity,association_role,definition,label_local,definition_local,source_bsm_id,semantic_path,associated_module,class_term,local_name,xpath
282,cor,6,A,,City,String,0..1,,City,住所都市,住所の都市。,CO08-07,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierAddress.cor_City,cor,Identifier_ Address,identifierAddressCity,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:identifierAddressCity
283,cor,6,A,,State or Province,String,0..1,,"State, province or region",住所州,住所の州や地方。,CO08-08,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierAddress.cor_StateorProvince,cor,Identifier_ Address,identifierAddressStateOrProvince,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:identifierAddressStateOrProvince
284,cor,6,A,,Country,String,0..1,,Country,住所国,住所の国。,CO08-09,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierAddress.cor_Country,cor,Identifier_ Address,identifierAddressCountry,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:identifierAddressCountry
285,cor,6,A,,Zip or Postal Code,String,0..1,,Zip or other postal code,住所郵便番号,住所の郵便番号。,CO08-10,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierAddress.cor_ZiporPostalCode,cor,Identifier_ Address,identifierAddressZipOrPostalCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierAddress/gl-cor:identifierAddressZipOrPostalCode
286,cor,5,C,,Identifier_ Contact,,0..*,,Identifier Contact Information Class,【CVE担当者情報】,CVE識別子の担当者情報の構造体。,BT06-13,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact,cor,Identifier_ Contact,identifierContact,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact
287,cor,6,A,,Contact Prefix,String,0..1,,"Prefix (e.g. Dr., Mr., Mrs.)",敬称,敬称(Dr.、Mr.、Mrs.など),CO11-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactPrefix,cor,Identifier_ Contact,identifierContactPrefix,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactPrefix
288,cor,6,A,,Contact Last Name,String,0..1,,Last or family name,姓,姓,CO11-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactLastName,cor,Identifier_ Contact,identifierContactLastName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactLastName
289,cor,6,A,,Contact First Name,String,0..1,,First or given name,名,名、クリスチャンネーム,CO11-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactFirstName,cor,Identifier_ Contact,identifierContactFirstName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactFirstName
290,cor,6,A,,Contact Suffix,String,0..1,,"Suffix (e.g. MD, CPA, Jr.)",付加名称,付加名称(MD、CPA、Jr.など),CO11-04,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactSuffix,cor,Identifier_ Contact,identifierContactSuffix,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactSuffix
291,cor,6,A,,Contact Attention Line,String,0..1,,Attention Line,アテンションライン,アテンションライン,CO11-05,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactAttentionLine,cor,Identifier_ Contact,identifierContactAttentionLine,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactAttentionLine
292,cor,6,A,,Contact Position Role,String,0..1,,Position or role,地位/役職,地位や役職。,CO11-06,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactPositionRole,cor,Identifier_ Contact,identifierContactPositionRole,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactPositionRole
293,cor,6,A,,Contact Contact Type,String,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計事務所。,CO11-07,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactContactType,cor,Identifier_ Contact,identifierContactContactType,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactContactType
294,cor,6,A,,Contact Location ID cross reference,String,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,CO11-08,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactLocationIDcrossreference,cor,Identifier_ Contact,identifierContactLocationIdCrossReference,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactLocationIdCrossReference
295,cor,6,A,,Contact Active,Boolean,0..1,,"Boolean to indicate whether the contact is active (=""true"") or inactive (=""false"")",担当者有効性,担当者が有効か無効かを示すブール値。,CO11-09,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactActive,cor,Identifier_ Contact,identifierContactActive,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-cor:identifierContactActive
296,bus,6,C,,Contact_ Phone,,0..*,,Contact Phone Number,【担当者電話番号】,担当者の電話番号。,CO11-10,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactPhone,bus,Contact_ Phone,contactPhone,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactPhone
297,bus,7,A,PK,Phone Number,String,0..1,,Phone number referred to in Phone Number Description'\.,電話番号,電話番号用途で示される電話番号。,BU03-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactPhone.bus_PhoneNumber,bus,Contact_ Phone,identifierContactPhoneNumber,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactPhone/gl-bus:identifierContactPhoneNumber
298,bus,7,A,,Phone Number Description,String,0..1,,"Entity Phone Number Description such as Main, Investor relations. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",電話番号用途,"代表、IR用などの、電話番号の用途。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)",BU03-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactPhone.bus_PhoneNumberDescription,bus,Contact_ Phone,identifierContactPhoneNumberDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactPhone/gl-bus:identifierContactPhoneNumberDescription
299,bus,6,C,,Contact_ Fax,,0..*,,Contact Fax Number Class,【担当者FAX番号】,担当者のFAX番号の構造体。,CO11-11,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactFax,bus,Contact_ Fax,contactFax,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactFax
300,bus,7,A,PK,Fax Number,String,0..1,,Fax Number,FAX番号,FAX番号。,BU08-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactFax.bus_FaxNumber,bus,Contact_ Fax,identifierContactFaxNumber,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactFax/gl-bus:identifierContactFaxNumber
301,bus,7,A,,Fax Number Usage,String,0..1,,"Fax number usage (e.g. orders, head office, IR)",FAX番号用途,FAX番号の用途。(注文、本社、IRなど),BU08-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactFax.bus_FaxNumberUsage,bus,Contact_ Fax,identifierContactFaxNumberUsage,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactFax/gl-bus:identifierContactFaxNumberUsage
302,bus,6,C,,Contact_ Email,,0..*,,Contact E-mail address class,【担当者Eメールアドレス】,担当者のEメールアドレスの構造体。,CO11-12,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactEmail,bus,Contact_ Email,contactEmail,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactEmail
303,bus,7,A,PK,Email Address,String,0..1,,Email Address,Eメールアドレス,Eメールアドレス。,BU13-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactEmail.bus_EmailAddress,bus,Contact_ Email,identifierContactEmailAddress,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactEmail/gl-bus:identifierContactEmailAddress
304,bus,7,A,,Email Address Usage,String,0..1,,"Email address usage (e.g. orders, head office, IR)",Eメールアドレス用途,Eメールアドレスの用途。(注文、本社、IRなど),BU13-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_IdentifierContact.cor_ContactEmail.bus_EmailAddressUsage,bus,Contact_ Email,identifierContactEmailAddressUsage,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-cor:identifierContact/gl-bus:contactEmail/gl-bus:identifierContactEmailAddressUsage
305,btx,5,A,,Trading Name,String,0..1,,"Name under which the identified party conducts business or is known in commercial transactions, which may differ from its legal or registered name.",取引名称,識別対象となる当事者が事業活動または商取引において使用する名称。法的名称または登録名称と異なる場合がある。,BT06-14,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_TradingName,btx,Detail_ Identifier Reference,identifierTradingName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-btx:identifierTradingName
306,btx,5,C,,Registered Identifier,,0..*,,A structured identifier comprising an identifier value and the registration or identification scheme needed to interpret it.,【登録識別子】,識別子の値と、それを解釈するための登録・識別制度を組み合わせて表す構造化された識別子。,BT06-15,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_RegisteredIdentifier,btx,Registered Identifier,identifierRegisteredIdentifier,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-btx:identifierRegisteredIdentifier
307,btx,6,A,PK,Organization Identifier Code,String,0..1,,"Code representing the company or organization whose data this file represents: used for situations where one user (e.g., a CPA) needs to keep track of multiple organizations' files (e.g., multiple clients). Can be EIN#, client #, internal/external identifier, SIC code. Codes which identifies the entity. Includes the code identifier of the authority issuing the code, a colon, and the code itself. For example, CIK:01234567 for the CIK number issued by SEC EDGAR.",事業体識別子,このファイルでデータを表現している会社や組織のコード。ひとりのユーザ(例えば、公認会計士)が複数の組織(例えば、複数の顧客)のファイルを把握する必要がある場合に使用される。 EIN番号、顧客番号、内部/外部識別子、SICコードであってよい。事業体の識別子をコード化する。コードを発行する権威ある組織のコード識別子、コロン、およびコードそのものを含む。 例えば、SEC　EDGARが発行したCIK番号　CIK: 01234567。,BT05-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailIdentifierReference.btx_RegisteredIdentifier.btx_OrganizationIdentifierCode,btx,Registered Identifier,identifierRegisteredOrganizationIdentifierCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailIdentifierReference/gl-btx:identifierRegisteredIdentifier/gl-btx:identifierRegisteredOrganizationIdentifierCode
